date,season,team1,team2,elo_team1,elo_team2,prob_team1,prob_team2
9/28/2014,2014,PIT,TB,1560.498,1385.545,0.799196576,0.200803424
9/28/2014,2014,MIN,ATL,1473.309,1485.661,0.575191915,0.424808085
9/28/2014,2014,HOU,BUF,1415.805,1478.125,0.503856754,0.496143246
9/28/2014,2014,DAL,NO,1534.389,1558.337,0.55880517,0.44119483
9/28/2014,2014,CHI,GB,1538.006,1482.639,0.666609102,0.333390898
9/28/2014,2014,NYJ,DET,1436.978,1505.47,0.494974777,0.505025223
9/28/2014,2014,MIA,OAK,1448.575,1326.837,0.668360743,0.331639257
9/28/2014,2014,LAC,JAX,1607.105,1304.724,0.892334805,0.107665195
9/28/2014,2014,SF,PHI,1604.118,1561.124,0.650596777,0.349403223
9/29/2014,2014,KC,NE,1497.323,1626.401,0.408815881,0.591184119
10/2/2014,2014,GB,MIN,1526.235,1495.207,0.634780703,0.365219297
10/5/2014,2014,SF,KC,1616.053,1537.904,0.695091526,0.304908474
10/5/2014,2014,DAL,HOU,1561.164,1435.091,0.750242231,0.249757769
10/5/2014,2014,NE,CIN,1585.82,1612.049,0.555565498,0.444434502
10/5/2014,2014,DET,BUF,1526.023,1458.84,0.681550515,0.318449485
10/5/2014,2014,NYG,ATL,1499.828,1463.763,0.64147617,0.35852383
10/5/2014,2014,IND,BAL,1551.432,1571.363,0.564498139,0.435501861
10/5/2014,2014,TEN,CLE,1434.925,1390.933,0.65190159,0.34809841
10/5/2014,2014,CAR,CHI,1533.239,1494.41,0.645127126,0.354872874
10/5/2014,2014,JAX,PIT,1299.196,1535.627,0.271537448,0.728462552
10/5/2014,2014,PHI,LAR,1549.189,1463.938,0.703686365,0.296313635
10/5/2014,2014,LAC,NYJ,1612.632,1416.425,0.81811501,0.18188499
10/5/2014,2014,DEN,ARI,1629.034,1601.219,0.630482218,0.369517782
10/5/2014,2014,NO,TB,1531.562,1410.416,0.744890148,0.255109852
10/6/2014,2014,WSH,SEA,1363.259,1675.576,0.194086717,0.805913283
10/9/2014,2014,HOU,IND,1428.719,1569.181,0.393077529,0.606922471
10/12/2014,2014,ATL,CHI,1447.324,1480.317,0.545931912,0.454068088
10/12/2014,2014,BUF,NE,1478.944,1614.608,0.399685743,0.600314257
10/12/2014,2014,MIA,GB,1468.806,1550.707,0.475696673,0.524303327
10/12/2014,2014,ARI,WSH,1579.299,1354.892,0.841036522,0.158963478
10/12/2014,2014,MIN,DET,1470.735,1505.919,0.542803647,0.457196353
10/12/2014,2014,CIN,CAR,1583.261,1547.332,0.6412961,0.3587039
10/12/2014,2014,TEN,JAX,1425.417,1288.126,0.76214591,0.23785409
10/12/2014,2014,TB,BAL,1401.262,1553.614,0.376873835,0.623126165
10/12/2014,2014,PHI,NYG,1559.984,1516.267,0.651542273,0.348457727
10/12/2014,2014,OAK,LAC,1306.606,1623.902,0.189642848,0.810357152
10/12/2014,2014,CLE,PIT,1400.441,1546.697,0.385149605,0.614850395
10/12/2014,2014,SEA,DAL,1683.944,1567.535,0.739673863,0.260326137
10/12/2014,2014,NYJ,DEN,1405.156,1650.953,0.261005077,0.738994923
10/13/2014,2014,LAR,SF,1453.143,1626.312,0.34917426,0.65082574
10/16/2014,2014,NE,NYJ,1636.082,1392.093,0.855534249,0.144465751
10/19/2014,2014,WSH,TEN,1348.155,1430.203,0.475485627,0.524514373
10/19/2014,2014,BAL,ATL,1578.74,1417.32,0.786402995,0.213597005
10/19/2014,2014,BUF,MIN,1457.471,1440.933,0.615234741,0.384765259
10/19/2014,2014,DAL,NYG,1601.062,1494.138,0.729023546,0.270976454
10/19/2014,2014,CHI,MIA,1510.321,1455.717,0.665632264,0.334367736
10/19/2014,2014,IND,CIN,1582.8,1578.952,0.597803408,0.402196592
10/19/2014,2014,DEN,SF,1664.016,1644.337,0.619505889,0.380494111
10/19/2014,2014,OAK,ARI,1301.889,1586.037,0.220712809,0.779287191
10/19/2014,2014,DET,NO,1535.721,1540.716,0.585505664,0.414494336
10/19/2014,2014,LAR,SEA,1435.118,1650.417,0.296256024,0.703743976
10/19/2014,2014,GB,CAR,1563.795,1551.642,0.609242298,0.390757702
10/19/2014,2014,LAC,KC,1628.619,1527.645,0.722204507,0.277795493
10/19/2014,2014,JAX,CLE,1283.34,1439.91,0.371189018,0.628810982
10/20/2014,2014,PIT,HOU,1507.228,1415.1,0.711873678,0.288126322
10/23/2014,2014,DEN,LAC,1687.891,1606.961,0.698473768,0.301526232
10/26/2014,2014,CIN,BAL,1552.961,1590.884,0.538888236,0.461111764
10/26/2014,2014,CAR,SEA,1528.303,1633.82,0.441954245,0.558045755
10/26/2014,2014,PIT,IND,1518.412,1608.79,0.463542937,0.536457063
10/26/2014,2014,TEN,HOU,1418.588,1403.916,0.612688862,0.387311138
10/26/2014,2014,ARI,PHI,1596.012,1582.113,0.611632404,0.388367596
10/26/2014,2014,KC,LAR,1549.303,1451.714,0.718278325,0.281721675
10/26/2014,2014,JAX,MIA,1321.978,1492.87,0.35215881,0.64784119
10/26/2014,2014,TB,MIN,1376.137,1435.789,0.507695783,0.492304217
10/26/2014,2014,NYJ,BUF,1389.31,1462.614,0.488051858,0.511948142
10/26/2014,2014,NE,CHI,1638.865,1473.169,0.790508448,0.209491552
10/26/2014,2014,NO,GB,1535.122,1587.134,0.518682533,0.481317467
10/26/2014,2014,DET,ATL,1541.315,1405.175,0.686473737,0.313526263
10/26/2014,2014,CLE,OAK,1401.271,1291.914,0.731781411,0.268218589
10/27/2014,2014,DAL,WSH,1613.116,1359.769,0.862065538,0.137934462
10/30/2014,2014,CAR,NO,1514.335,1564.703,0.5210447,0.4789553
11/2/2014,2014,CIN,JAX,1565.59,1303.781,0.867756225,0.132243775
11/2/2014,2014,DAL,ARI,1585.17,1608.08,0.560277787,0.439722213
11/2/2014,2014,MIA,LAC,1511.067,1591.646,0.477595031,0.522404969
11/2/2014,2014,SEA,OAK,1647.789,1279.995,0.923534079,0.076465921
11/2/2014,2014,NE,DEN,1651.635,1703.206,0.519316266,0.480683734
11/2/2014,2014,PIT,BAL,1549.786,1578.255,0.552379452,0.447620548
11/2/2014,2014,SF,LAR,1620.463,1434.231,0.809414101,0.190585899
11/2/2014,2014,MIN,WSH,1455.596,1387.715,0.682421945,0.317578055
11/2/2014,2014,HOU,PHI,1438.347,1570.045,0.405175873,0.594824127
11/2/2014,2014,CLE,TB,1413.19,1356.33,0.66851639,0.33148361
11/2/2014,2014,KC,NYJ,1566.786,1359.704,0.827245485,0.172754515
11/3/2014,2014,NYG,IND,1482.085,1577.417,0.456459305,0.543540695
11/6/2014,2014,CIN,CLE,1571.112,1424.445,0.771791226,0.228208774
11/9/2014,2014,OAK,DEN,1277.508,1673.245,0.129670505,0.870329495
11/9/2014,2014,TB,ATL,1345.075,1401.082,0.512939078,0.487060922
11/9/2014,2014,BUF,KC,1492.22,1575.113,0.474272644,0.525727356
11/9/2014,2014,ARI,LAR,1636.468,1459.566,0.80099103,0.19900897
11/9/2014,2014,DAL,JAX,1556.783,1298.259,0.81580551,0.18419449
11/9/2014,2014,GB,CHI,1557.553,1460.399,0.71777134,0.28222866
11/9/2014,2014,SEA,NYG,1650.276,1456.571,0.815962025,0.184037975
11/9/2014,2014,BAL,TEN,1551.444,1384.158,0.792020161,0.207979839
11/9/2014,2014,NO,SF,1595.592,1595.128,0.593110984,0.406889016
11/9/2014,2014,NYJ,PIT,1351.377,1576.596,0.284490564,0.715509436
11/9/2014,2014,DET,MIA,1545.408,1549.344,0.586984342,0.413015658
11/10/2014,2014,PHI,CAR,1588.904,1483.445,0.727354365,0.272645635
11/13/2014,2014,MIA,BUF,1536.409,1477.077,0.671662188,0.328337812
11/16/2014,2014,IND,NE,1602.93,1681.595,0.480344618,0.519655382
11/16/2014,2014,WSH,TB,1379.411,1320.375,0.671286311,0.328713689
11/16/2014,2014,NO,CIN,1578.643,1518.32,0.672919013,0.327080987
11/16/2014,2014,LAC,OAK,1553.369,1270.252,0.881208304,0.118791696
11/16/2014,2014,KC,SEA,1590.256,1660.456,0.492517157,0.507482843
11/16/2014,2014,LAR,DEN,1449.202,1680.502,0.277419155,0.722580845
11/16/2014,2014,CLE,HOU,1477.237,1419.487,0.669650732,0.330349268
11/16/2014,2014,ARI,DET,1646.833,1558.344,0.707558095,0.292441905
11/16/2014,2014,GB,PHI,1577.202,1605.194,0.553058278,0.446941722
11/16/2014,2014,CAR,ATL,1467.155,1425.782,0.648472627,0.351527373
11/16/2014,2014,CHI,MIN,1440.75,1463.9,0.559937391,0.440062609
11/16/2014,2014,NYG,SF,1446.391,1612.077,0.359025742,0.640974258
11/17/2014,2014,TEN,PIT,1373.969,1544.502,0.352630427,0.647369573
11/20/2014,2014,OAK,KC,1265.986,1606.63,0.169843838,0.830156162
11/23/2014,2014,ATL,CLE,1440.755,1437.05,0.597605472,0.402394528
11/23/2014,2014,HOU,CIN,1459.675,1559.57,0.449950235,0.550049765
11/23/2014,2014,LAC,LAR,1557.635,1492.546,0.678928609,0.321071391
11/23/2014,2014,IND,JAX,1572.994,1289.332,0.881536322,0.118463678
11/23/2014,2014,MIN,GB,1444.922,1608.202,0.362219186,0.637780814
11/23/2014,2014,NE,DET,1711.532,1546.33,0.790037129,0.209962871
11/23/2014,2014,NYG,DAL,1433.03,1565.71,0.403814223,0.596185777
11/23/2014,2014,SF,WSH,1625.438,1336.094,0.884909645,0.115090355
11/23/2014,2014,DEN,MIA,1637.157,1552.812,0.702597748,0.297402252
11/23/2014,2014,CHI,TB,1459.727,1363.692,0.716464624,0.283535376
11/23/2014,2014,SEA,ARI,1644.082,1658.846,0.571795778,0.428204222
11/23/2014,2014,PHI,TEN,1574.194,1364.639,0.829270452,0.170729548
11/24/2014,2014,NO,BAL,1537.394,1561.633,0.558392139,0.441607861
11/24/2014,2014,BUF,NYJ,1460.674,1383.472,0.693934939,0.306065061
11/27/2014,2014,DAL,PHI,1576.572,1583.289,0.583097959,0.416902041
11/27/2014,2014,SF,SEA,1628.629,1667.804,0.537096868,0.462903132
11/27/2014,2014,DET,CHI,1533.945,1471.337,0.675807478,0.324192522
11/30/2014,2014,TB,CIN,1352.082,1579.967,0.281377008,0.718622992
11/30/2014,2014,GB,NE,1617.816,1723.917,0.44112529,0.55887471
11/30/2014,2014,JAX,NYG,1283.105,1422.168,0.395000429,0.604999571
11/30/2014,2014,IND,WSH,1579.22,1332.903,0.857182678,0.142817322
11/30/2014,2014,HOU,TEN,1439.278,1355.545,0.701861087,0.298138913
11/30/2014,2014,BUF,CLE,1481.278,1450.604,0.634308145,0.365691855
11/30/2014,2014,ATL,ARI,1427.201,1635.124,0.305184268,0.694815732
11/30/2014,2014,PIT,NO,1553.831,1513.732,0.646799045,0.353200955
11/30/2014,2014,KC,DEN,1576.08,1644.879,0.494533017,0.505466983
11/30/2014,2014,MIN,CAR,1435.309,1452.183,0.568819294,0.431180706
11/30/2014,2014,LAR,OAK,1484.141,1296.535,0.81063124,0.18936876
11/30/2014,2014,BAL,LAC,1585.294,1566.04,0.618929037,0.381070963
12/1/2014,2014,NYJ,MIA,1362.868,1545.09,0.337426436,0.662573564
12/4/2014,2014,CHI,DAL,1453.624,1538.501,0.471425866,0.528574134
12/7/2014,2014,JAX,HOU,1291.785,1457.256,0.359310605,0.640689395
12/7/2014,2014,MIA,BAL,1553.973,1576.372,0.561002358,0.438997642
12/7/2014,2014,LAC,NE,1574.961,1703.509,0.40955345,0.59044655
12/7/2014,2014,CLE,IND,1430.746,1587.066,0.371524981,0.628475019
12/7/2014,2014,MIN,NYJ,1460.157,1353.986,0.728166401,0.271833599
12/7/2014,2014,DEN,BUF,1670.936,1501.136,0.794393936,0.205606064
12/7/2014,2014,CIN,PIT,1583.599,1534.998,0.657897765,0.342102235
12/7/2014,2014,PHI,SEA,1621.36,1698.6,0.482392508,0.517607492
12/7/2014,2014,OAK,SF,1283.047,1597.833,0.191873268,0.808126732
12/7/2014,2014,TEN,NYG,1337.567,1413.489,0.484287154,0.515712846
12/7/2014,2014,DET,TB,1551.658,1348.45,0.824035212,0.175964788
12/7/2014,2014,NO,CAR,1532.565,1427.335,0.727092868,0.272907132
12/7/2014,2014,WSH,LAR,1325.057,1497.63,0.349954329,0.650045671
12/7/2014,2014,ARI,KC,1598.193,1550.023,0.657339144,0.342660856
12/8/2014,2014,GB,ATL,1638.224,1464.131,0.798400926,0.201599074
12/11/2014,2014,LAR,ARI,1519.109,1607.229,0.466776671,0.533223329
12/14/2014,2014,NYG,WSH,1446.269,1303.578,0.767734972,0.232265028
12/14/2014,2014,TEN,NYJ,1304.787,1344.17,0.536799166,0.463200834
12/14/2014,2014,DET,MIN,1560.725,1469.973,0.710246305,0.289753695
12/14/2014,2014,BUF,GB,1493.41,1645.301,0.37749724,0.62250276
12/14/2014,2014,KC,OAK,1540.987,1328.354,0.831764424,0.168235576
12/14/2014,2014,NE,MIA,1721.84,1522.25,0.820994881,0.179005119
12/14/2014,2014,ATL,PIT,1457.054,1577.885,0.420337258,0.579662742
12/14/2014,2014,SEA,SF,1721.606,1552.526,0.793716154,0.206283846
12/14/2014,2014,BAL,JAX,1608.095,1273.174,0.909053319,0.090946681
12/14/2014,2014,CLE,CIN,1425.801,1540.713,0.428660942,0.571339058
12/14/2014,2014,CAR,TB,1481.96,1339.383,0.767617932,0.232382068
12/14/2014,2014,LAC,DEN,1556.63,1678.662,0.418653688,0.581346312
12/14/2014,2014,IND,HOU,1592.011,1475.866,0.739381128,0.260618872
12/14/2014,2014,PHI,DAL,1598.353,1563.16,0.640320914,0.359679086
12/15/2014,2014,CHI,NO,1428.964,1477.94,0.523044053,0.476955947
12/18/2014,2014,JAX,TEN,1269.792,1285.324,0.570712984,0.429287016
12/20/2014,2014,WSH,PHI,1293.031,1565.012,0.232994627,0.767005373
12/20/2014,2014,SF,LAC,1543.585,1535.696,0.603383416,0.396616584
12/21/2014,2014,TB,GB,1334.718,1616.821,0.222744227,0.777255773
12/21/2014,2014,ARI,SEA,1625.206,1730.548,0.44220271,0.55779729
12/21/2014,2014,CHI,DET,1399.109,1566.67,0.356545702,0.643454298
12/21/2014,2014,LAR,NYG,1501.132,1456.817,0.652323402,0.347676598
12/21/2014,2014,NO,ATL,1507.796,1440.005,0.682309655,0.317690345
12/21/2014,2014,OAK,BUF,1319.557,1521.89,0.312050093,0.687949907
12/21/2014,2014,CAR,CLE,1486.626,1397.013,0.70889512,0.29110488
12/21/2014,2014,NYJ,NE,1363.633,1732.601,0.14807489,0.85192511
12/21/2014,2014,MIA,MIN,1511.489,1464.027,0.656420556,0.343579444
12/21/2014,2014,PIT,KC,1594.933,1549.784,0.653411435,0.346588565
12/21/2014,2014,HOU,BAL,1465.852,1611.477,0.386010132,0.613989868
12/21/2014,2014,DAL,IND,1596.502,1602.026,0.584766444,0.415233556
12/22/2014,2014,CIN,DEN,1569.5,1699.596,0.407400346,0.592599654
12/28/2014,2014,KC,LAC,1535.28,1552.999,0.567625882,0.432374118
12/28/2014,2014,TB,NO,1322.998,1466.649,0.38870676,0.61129324
12/28/2014,2014,GB,DET,1628.54,1579.929,0.657910721,0.342089279
12/28/2014,2014,TEN,IND,1266.874,1573.049,0.19967691,0.80032309
12/28/2014,2014,BAL,CLE,1578.782,1388.258,0.813196328,0.186803672
12/28/2014,2014,NYG,PHI,1489.736,1541.537,0.518985755,0.481014245
12/28/2014,2014,DEN,OAK,1671.473,1335.679,0.909467942,0.090532058
12/28/2014,2014,SEA,LAR,1760.087,1468.212,0.88638518,0.11361482
12/28/2014,2014,SF,ARI,1526.282,1595.668,0.493688374,0.506311626
12/28/2014,2014,WSH,DAL,1316.505,1625.478,0.197115426,0.802884574
12/28/2014,2014,MIA,NYJ,1518.671,1361.829,0.781942975,0.218057025
12/28/2014,2014,ATL,CAR,1481.151,1495.381,0.572548254,0.427451746
12/28/2014,2014,NE,BUF,1734.404,1505.768,0.844264225,0.155735775
12/28/2014,2014,PIT,CIN,1609.438,1597.622,0.608780369,0.391219631
12/28/2014,2014,MIN,CHI,1456.845,1385.851,0.686292822,0.313707178
12/28/2014,2014,HOU,JAX,1498.547,1288.242,0.829880837,0.170119163
1/3/2015,2014,PIT,BAL,1627.567,1586.808,0.647666502,0.352333498
1/3/2015,2014,CAR,ARI,1536.004,1581.602,0.527892734,0.472107266
1/4/2015,2014,DAL,DET,1637.303,1564.328,0.688742718,0.311257282
1/4/2015,2014,IND,CIN,1583.452,1579.493,0.597957028,0.402042972
1/10/2015,2014,NE,BAL,1691.589,1622.719,0.683654492,0.316345508
1/10/2015,2014,SEA,CAR,1765.381,1559.262,0.826451828,0.173548172
1/11/2015,2014,DEN,IND,1676.874,1605.541,0.686712804,0.313287196
1/11/2015,2014,GB,DAL,1644.141,1646.731,0.588861492,0.411138508
1/18/2015,2014,NE,IND,1701.188,1641.924,0.671575857,0.328424143
1/18/2015,2014,SEA,GB,1773.75,1658.467,0.738423818,0.261576182
2/1/2015,2014,NE,SEA,1723.965,1783.159,0.415627777,0.584372223
9/10/2015,2015,NE,PIT,1663.864,1562.771,0.722341919,0.277658081
9/13/2015,2015,NYJ,CLE,1440.153,1421.821,0.617676454,0.382323546
9/13/2015,2015,BUF,IND,1534.055,1581.097,0.52582065,0.47417935
9/13/2015,2015,JAX,CAR,1356.572,1535.596,0.341554408,0.658445592
9/13/2015,2015,WSH,MIA,1371.453,1483.514,0.432684959,0.567315041
9/13/2015,2015,HOU,KC,1504.621,1539.663,0.543006497,0.456993503
9/13/2015,2015,LAR,SEA,1476.945,1677.552,0.314187001,0.685812999
9/13/2015,2015,CHI,GB,1419.227,1601.039,0.337954296,0.662045704
9/13/2015,2015,ARI,NO,1540.563,1486.37,0.665105488,0.334894512
9/13/2015,2015,LAC,DET,1522.523,1538.267,0.570413968,0.429586032
9/13/2015,2015,DEN,BAL,1595.327,1577.08,0.617560898,0.382439102
9/13/2015,2015,OAK,CIN,1388.519,1539.936,0.378138648,0.621861352
9/13/2015,2015,TB,TEN,1376.729,1339.314,0.643261459,0.356738541
9/13/2015,2015,DAL,NYG,1589.936,1479.528,0.732967231,0.267032769
9/14/2015,2015,ATL,PHI,1462.019,1544.655,0.474641532,0.525358468
9/14/2015,2015,SF,MIN,1528.565,1479.237,0.658839041,0.341160959
9/17/2015,2015,KC,DEN,1562.55777,1609.668179,0.525722462,0.474277538
9/20/2015,2015,MIN,DET,1460.489611,1523.20982,0.503280836,0.496719164
9/20/2015,2015,CHI,ARI,1405.124559,1556.85981,0.377707949,0.622292051
9/20/2015,2015,PIT,SF,1552.034125,1547.312389,0.599012106,0.400987894
9/20/2015,2015,CAR,HOU,1551.734189,1481.72623,0.685069493,0.314930507
9/20/2015,2015,WSH,LAR,1353.835011,1497.208827,0.389085964,0.610914036
9/20/2015,2015,BUF,NE,1558.880089,1674.600875,0.427521081,0.572478919
9/20/2015,2015,NO,TB,1470.07319,1331.292809,0.763696627,0.236303373
9/20/2015,2015,CLE,TEN,1399.048032,1384.750191,0.612177633,0.387822367
9/20/2015,2015,NYG,ATL,1476.099497,1473.655589,0.595858546,0.404141454
9/20/2015,2015,CIN,LAC,1562.090782,1537.58018,0.62603977,0.37396023
9/20/2015,2015,JAX,MIA,1340.433811,1501.131989,0.365659572,0.634340428
9/20/2015,2015,OAK,BAL,1366.364218,1562.738821,0.319460331,0.680539669
9/20/2015,2015,PHI,DAL,1533.018411,1593.364503,0.506697113,0.493302887
9/20/2015,2015,GB,SEA,1615.141441,1657.288173,0.532841147,0.467158853
9/21/2015,2015,IND,NYJ,1556.271911,1462.925968,0.713309571,0.286690429
9/24/2015,2015,NYG,WSH,1456.312969,1388.145004,0.682779841,0.317220159
9/27/2015,2015,NYJ,PHI,1503.495257,1508.666765,0.585259055,0.414740945
9/27/2015,2015,DAL,ATL,1617.716149,1493.442117,0.748296768,0.251703232
9/27/2015,2015,LAR,PIT,1462.898834,1577.36063,0.429295766,0.570704234
9/27/2015,2015,NE,JAX,1692.964696,1358.821303,0.908682563,0.091317437
9/27/2015,2015,MIN,LAC,1484.286561,1524.703167,0.535319426,0.464680574
9/27/2015,2015,BAL,CIN,1539.441902,1574.967795,0.542315188,0.457684812
9/27/2015,2015,CAR,NO,1564.07449,1435.069652,0.753391253,0.246608747
9/27/2015,2015,HOU,TB,1469.385929,1366.296348,0.72464115,0.27535885
9/27/2015,2015,CLE,OAK,1419.322113,1389.661137,0.63295442,0.36704558
9/27/2015,2015,TEN,IND,1364.47611,1515.702622,0.378396534,0.621603466
9/27/2015,2015,ARI,SF,1580.538456,1521.985884,0.670671955,0.329328045
9/27/2015,2015,SEA,CHI,1635.114549,1381.445913,0.862285549,0.137714451
9/27/2015,2015,MIA,BUF,1482.744497,1540.516269,0.510400756,0.489599244
9/27/2015,2015,DET,DEN,1499.412869,1631.711611,0.404342705,0.595657295
9/28/2015,2015,GB,KC,1637.315065,1540.514338,0.7173592,0.2826408
10/1/2015,2015,PIT,BAL,1593.700683,1521.748404,0.687479231,0.312520769
10/4/2015,2015,MIA,NYJ,1448.617176,1478.474585,0.457137196,0.542862804
10/4/2015,2015,IND,JAX,1523.703267,1353.325157,0.794936951,0.205063049
10/4/2015,2015,BUF,NYG,1574.64359,1471.1784,0.725072373,0.274927627
10/4/2015,2015,CHI,OAK,1373.516759,1417.168553,0.530683932,0.469316068
10/4/2015,2015,TB,CAR,1354.028064,1572.195608,0.292824946,0.707175054
10/4/2015,2015,ATL,HOU,1534.131747,1481.654213,0.662902351,0.337097649
10/4/2015,2015,WSH,PHI,1373.279572,1533.687437,0.366047293,0.633952707
10/4/2015,2015,CIN,KC,1592.661293,1527.888085,0.678532219,0.321467781
10/4/2015,2015,LAC,CLE,1498.138021,1391.814697,0.728339929,0.271660071
10/4/2015,2015,DEN,MIN,1651.8383,1510.851707,0.765980836,0.234019164
10/4/2015,2015,SF,GB,1498.826834,1649.941318,0.378548229,0.621451771
10/4/2015,2015,ARI,LAR,1603.697506,1446.558782,0.782234077,0.217765923
10/4/2015,2015,NO,DAL,1426.948533,1577.026519,0.379952874,0.620047126
10/5/2015,2015,SEA,DET,1643.043703,1479.28618,0.788654511,0.211345489
10/8/2015,2015,HOU,IND,1460.327471,1528.839316,0.494946221,0.505053779
10/11/2015,2015,KC,CHI,1511.055069,1383.729584,0.751590771,0.248409229
10/11/2015,2015,CIN,SEA,1609.494309,1648.351533,0.537551636,0.462448364
10/11/2015,2015,GB,LAR,1669.67157,1465.676587,0.824691138,0.175308862
10/11/2015,2015,BAL,CLE,1542.074709,1384.826854,0.782341069,0.217658931
10/11/2015,2015,ATL,WSH,1555.458489,1391.65329,0.788700251,0.211299749
10/11/2015,2015,PHI,NO,1515.313718,1452.050387,0.676633429,0.323366571
10/11/2015,2015,TB,JAX,1339.200678,1348.189108,0.579915985,0.420084015
10/11/2015,2015,TEN,BUF,1356.475465,1532.116421,0.345947512,0.654052488
10/11/2015,2015,DET,ARI,1473.978351,1584.579701,0.434748644,0.565251356
10/11/2015,2015,DAL,NE,1551.924665,1698.460842,0.384767743,0.615232257
10/11/2015,2015,OAK,DEN,1406.955727,1657.77119,0.255471593,0.744528407
10/11/2015,2015,NYG,SF,1513.70557,1479.096582,0.639546283,0.360453717
10/12/2015,2015,LAC,PIT,1505.125864,1573.374377,0.49532515,0.50467485
10/15/2015,2015,NO,ATL,1432.889231,1562.907211,0.40750878,0.59249122
10/18/2015,2015,DET,CHI,1446.224567,1395.146959,0.661099191,0.338900809
10/18/2015,2015,PIT,ARI,1589.294771,1612.333485,0.560095237,0.439904763
10/18/2015,2015,CLE,DEN,1408.955469,1666.93933,0.247702318,0.752297682
10/18/2015,2015,BUF,CIN,1536.682631,1622.165527,0.470556846,0.529443154
10/18/2015,2015,TEN,MIA,1351.909255,1424.812023,0.488628963,0.511371037
10/18/2015,2015,NYJ,WSH,1502.279738,1384.204568,0.741516469,0.258483531
10/18/2015,2015,MIN,KC,1504.918817,1499.637694,0.599785314,0.400214686
10/18/2015,2015,JAX,HOU,1331.152065,1439.776042,0.437547898,0.562452102
10/18/2015,2015,SEA,CAR,1635.680315,1587.022995,0.65797073,0.34202927
10/18/2015,2015,SF,BAL,1469.535575,1517.946094,0.523856055,0.476143945
10/18/2015,2015,GB,LAC,1678.132012,1489.205471,0.8117954,0.1882046
10/18/2015,2015,IND,NE,1549.390744,1722.346004,0.349453919,0.650546081
10/19/2015,2015,PHI,NYG,1534.474874,1523.266577,0.607946893,0.392053107
10/22/2015,2015,SF,SEA,1486.470582,1613.347275,0.411881958,0.588118042
10/25/2015,2015,JAX,BUF,1309.829557,1512.075206,0.237901418,0.762098582
10/25/2015,2015,LAR,CLE,1457.216145,1402.641558,0.66559458,0.33440542
10/25/2015,2015,IND,NO,1535.537167,1462.169199,0.689227454,0.310772546
10/25/2015,2015,MIA,HOU,1457.601404,1461.09855,0.587596654,0.412403346
10/25/2015,2015,TEN,ATL,1319.119874,1533.627244,0.297206985,0.702793015
10/25/2015,2015,DET,MIN,1455.149966,1520.012278,0.500198149,0.499801851
10/25/2015,2015,KC,PIT,1484.544233,1611.439075,0.411856652,0.588143348
10/25/2015,2015,WSH,TB,1371.280343,1356.237721,0.613195016,0.386804984
10/25/2015,2015,NE,NYJ,1736.199581,1515.203963,0.838393489,0.161606511
10/25/2015,2015,LAC,OAK,1482.188203,1397.787588,0.702664639,0.297335361
10/25/2015,2015,NYG,DAL,1500.19354,1528.039503,0.553266068,0.446733932
10/25/2015,2015,CAR,PHI,1609.356034,1557.547911,0.662040711,0.337959289
10/26/2015,2015,ARI,BAL,1590.189181,1501.011087,0.708378217,0.291621783
10/29/2015,2015,NE,MIA,1742.147402,1481.226864,0.867168216,0.132831784
11/1/2015,2015,KC,DET,1513.566879,1432.113548,0.615119359,0.384880641
11/1/2015,2015,BAL,LAC,1489.035197,1449.060265,0.64663587,0.35336413
11/1/2015,2015,CLE,ARI,1383.963995,1602.165071,0.292784977,0.707215023
11/1/2015,2015,PIT,CIN,1582.416428,1646.772952,0.500926035,0.499073965
11/1/2015,2015,HOU,TEN,1437.47309,1311.403908,0.750238112,0.249761888
11/1/2015,2015,ATL,TB,1541.34321,1351.063711,0.812982429,0.187017571
11/1/2015,2015,LAR,SF,1475.893708,1463.312092,0.609829522,0.390170478
11/1/2015,2015,CHI,MIN,1386.22156,1543.048696,0.370843596,0.629156404
11/1/2015,2015,NO,NYG,1490.792971,1518.464125,0.553514769,0.446485231
11/1/2015,2015,OAK,NYJ,1430.915525,1509.256142,0.480810738,0.519189262
11/1/2015,2015,DAL,SEA,1509.768918,1636.505764,0.412076977,0.587923023
11/1/2015,2015,DEN,GB,1673.253241,1685.14928,0.575833129,0.424166871
11/2/2015,2015,CAR,IND,1625.305167,1506.913395,0.741865636,0.258134364
11/5/2015,2015,CIN,CLE,1666.273797,1369.138844,0.889398954,0.110601046
11/8/2015,2015,BUF,MIA,1488.806234,1473.357007,0.61375003,0.38624997
11/8/2015,2015,NO,TEN,1502.965629,1298.957518,0.824702064,0.175297936
11/8/2015,2015,CAR,GB,1631.911471,1660.334457,0.552444944,0.447555056
11/8/2015,2015,NE,WSH,1750.017259,1376.454353,0.925846489,0.074153511
11/8/2015,2015,PIT,OAK,1562.915583,1459.206894,0.725351702,0.274648298
11/8/2015,2015,NYJ,JAX,1480.964774,1333.098529,0.773004839,0.226995161
11/8/2015,2015,MIN,LAR,1552.918693,1499.192752,0.664506362,0.335493638
11/8/2015,2015,SF,ATL,1440.013048,1515.843685,0.484418508,0.515581492
11/8/2015,2015,TB,NYG,1376.563237,1506.291467,0.407911556,0.592088444
11/8/2015,2015,IND,DEN,1500.307091,1698.068064,0.317727814,0.682272186
11/8/2015,2015,DAL,PHI,1504.21225,1541.598778,0.539655518,0.460344482
