season,week,game,date,weekday,hour,team1,team2,points_team1,points_team2,location_team1,location_team2,flag_playoffs,flag_neutral
2005,9,13,2005-11-06,Sun,20,Washington Redskins,Philadelphia Eagles,17,10,home,away,FALSE,FALSE
2005,9,14,2005-11-07,Mon,21,Indianapolis Colts,New England Patriots,40,21,away,home,FALSE,FALSE
2005,10,1,2005-11-13,Sun,13,Jacksonville Jaguars,Baltimore Ravens,30,3,home,away,FALSE,FALSE
2005,10,2,2005-11-13,Sun,13,Buffalo Bills,Kansas City Chiefs,14,3,home,away,FALSE,FALSE
2005,10,3,2005-11-13,Sun,13,Indianapolis Colts,Houston Texans,31,17,home,away,FALSE,FALSE
2005,10,4,2005-11-13,Sun,13,New England Patriots,Miami Dolphins,23,16,away,home,FALSE,FALSE
2005,10,5,2005-11-13,Sun,13,Detroit Lions,Arizona Cardinals,29,21,home,away,FALSE,FALSE
2005,10,6,2005-11-13,Sun,13,Minnesota Vikings,New York Giants,24,21,away,home,FALSE,FALSE
2005,10,7,2005-11-13,Sun,13,Chicago Bears,San Francisco 49ers,17,9,home,away,FALSE,FALSE
2005,10,8,2005-11-13,Sun,16,Carolina Panthers,New York Jets,30,3,home,away,FALSE,FALSE
2005,10,9,2005-11-13,Sun,16,Denver Broncos,Oakland Raiders,31,17,away,home,FALSE,FALSE
2005,10,10,2005-11-13,Sun,16,Green Bay Packers,Atlanta Falcons,33,25,away,home,FALSE,FALSE
2005,10,11,2005-11-13,Sun,16,Tampa Bay Buccaneers,Washington Redskins,36,35,home,away,FALSE,FALSE
2005,10,12,2005-11-13,Sun,16,Seattle Seahawks,St. Louis Rams,31,16,home,away,FALSE,FALSE
2005,10,13,2005-11-13,Sun,20,Pittsburgh Steelers,Cleveland Browns,34,21,home,away,FALSE,FALSE
2005,10,14,2005-11-14,Mon,21,Dallas Cowboys,Philadelphia Eagles,21,20,away,home,FALSE,FALSE
2005,11,1,2005-11-20,Sun,13,Baltimore Ravens,Pittsburgh Steelers,16,13,home,away,FALSE,FALSE
2005,11,2,2005-11-20,Sun,13,New England Patriots,New Orleans Saints,24,17,home,away,FALSE,FALSE
2005,11,3,2005-11-20,Sun,13,Chicago Bears,Carolina Panthers,13,3,home,away,FALSE,FALSE
2005,11,4,2005-11-20,Sun,13,Jacksonville Jaguars,Tennessee Titans,31,28,away,home,FALSE,FALSE
2005,11,5,2005-11-20,Sun,13,Dallas Cowboys,Detroit Lions,20,7,home,away,FALSE,FALSE
2005,11,6,2005-11-20,Sun,13,Arizona Cardinals,St. Louis Rams,38,28,away,home,FALSE,FALSE
2005,11,7,2005-11-20,Sun,13,Oakland Raiders,Washington Redskins,16,13,away,home,FALSE,FALSE
2005,11,8,2005-11-20,Sun,13,Cleveland Browns,Miami Dolphins,22,0,home,away,FALSE,FALSE
2005,11,9,2005-11-20,Sun,13,New York Giants,Philadelphia Eagles,27,17,home,away,FALSE,FALSE
2005,11,10,2005-11-20,Sun,13,Tampa Bay Buccaneers,Atlanta Falcons,30,27,away,home,FALSE,FALSE
2005,11,11,2005-11-20,Sun,16,Seattle Seahawks,San Francisco 49ers,27,25,away,home,FALSE,FALSE
2005,11,12,2005-11-20,Sun,16,San Diego Chargers,Buffalo Bills,48,10,home,away,FALSE,FALSE
2005,11,13,2005-11-20,Sun,16,Indianapolis Colts,Cincinnati Bengals,45,37,away,home,FALSE,FALSE
2005,11,14,2005-11-20,Sun,16,Denver Broncos,New York Jets,27,0,home,away,FALSE,FALSE
2005,11,15,2005-11-20,Sun,20,Kansas City Chiefs,Houston Texans,45,17,away,home,FALSE,FALSE
2005,11,16,2005-11-21,Mon,21,Minnesota Vikings,Green Bay Packers,20,17,away,home,FALSE,FALSE
2005,12,1,2005-11-24,Thu,12,Atlanta Falcons,Detroit Lions,27,7,away,home,FALSE,FALSE
2005,12,2,2005-11-24,Thu,16,Denver Broncos,Dallas Cowboys,24,21,away,home,FALSE,FALSE
2005,12,3,2005-11-27,Sun,13,Kansas City Chiefs,New England Patriots,26,16,home,away,FALSE,FALSE
2005,12,4,2005-11-27,Sun,13,Chicago Bears,Tampa Bay Buccaneers,13,10,away,home,FALSE,FALSE
2005,12,5,2005-11-27,Sun,13,Carolina Panthers,Buffalo Bills,13,9,away,home,FALSE,FALSE
2005,12,6,2005-11-27,Sun,13,San Diego Chargers,Washington Redskins,23,17,away,home,FALSE,FALSE
2005,12,7,2005-11-27,Sun,13,Minnesota Vikings,Cleveland Browns,24,12,home,away,FALSE,FALSE
2005,12,8,2005-11-27,Sun,13,Cincinnati Bengals,Baltimore Ravens,42,29,home,away,FALSE,FALSE
2005,12,9,2005-11-27,Sun,13,St. Louis Rams,Houston Texans,33,27,away,home,FALSE,FALSE
2005,12,10,2005-11-27,Sun,13,Tennessee Titans,San Francisco 49ers,33,22,home,away,FALSE,FALSE
2005,12,11,2005-11-27,Sun,16,Miami Dolphins,Oakland Raiders,33,21,away,home,FALSE,FALSE
2005,12,12,2005-11-27,Sun,16,Jacksonville Jaguars,Arizona Cardinals,24,17,away,home,FALSE,FALSE
2005,12,13,2005-11-27,Sun,16,Seattle Seahawks,New York Giants,24,21,home,away,FALSE,FALSE
2005,12,14,2005-11-27,Sun,16,Philadelphia Eagles,Green Bay Packers,19,14,home,away,FALSE,FALSE
2005,12,15,2005-11-27,Sun,20,New Orleans Saints,New York Jets,21,19,away,home,FALSE,FALSE
2005,12,16,2005-11-28,Mon,21,Indianapolis Colts,Pittsburgh Steelers,26,7,home,away,FALSE,FALSE
2005,13,1,2005-12-04,Sun,13,Minnesota Vikings,Detroit Lions,21,16,away,home,FALSE,FALSE
2005,13,2,2005-12-04,Sun,13,Baltimore Ravens,Houston Texans,16,15,home,away,FALSE,FALSE
2005,13,3,2005-12-04,Sun,13,Cincinnati Bengals,Pittsburgh Steelers,38,31,away,home,FALSE,FALSE
2005,13,4,2005-12-04,Sun,13,Indianapolis Colts,Tennessee Titans,35,3,home,away,FALSE,FALSE
2005,13,5,2005-12-04,Sun,13,Jacksonville Jaguars,Cleveland Browns,20,14,away,home,FALSE,FALSE
2005,13,6,2005-12-04,Sun,13,New York Giants,Dallas Cowboys,17,10,home,away,FALSE,FALSE
2005,13,7,2005-12-04,Sun,13,Carolina Panthers,Atlanta Falcons,24,6,home,away,FALSE,FALSE
2005,13,8,2005-12-04,Sun,13,Miami Dolphins,Buffalo Bills,24,23,home,away,FALSE,FALSE
2005,13,9,2005-12-04,Sun,13,Chicago Bears,Green Bay Packers,19,7,home,away,FALSE,FALSE
2005,13,10,2005-12-04,Sun,13,Tampa Bay Buccaneers,New Orleans Saints,10,3,away,home,FALSE,FALSE
2005,13,11,2005-12-04,Sun,16,Washington Redskins,St. Louis Rams,24,9,away,home,FALSE,FALSE
2005,13,12,2005-12-04,Sun,16,Arizona Cardinals,San Francisco 49ers,17,10,away,home,FALSE,FALSE
2005,13,13,2005-12-04,Sun,16,Kansas City Chiefs,Denver Broncos,31,27,home,away,FALSE,FALSE
2005,13,14,2005-12-04,Sun,16,New England Patriots,New York Jets,16,3,home,away,FALSE,FALSE
2005,13,15,2005-12-04,Sun,20,San Diego Chargers,Oakland Raiders,34,10,home,away,FALSE,FALSE
2005,13,16,2005-12-05,Mon,21,Seattle Seahawks,Philadelphia Eagles,42,0,away,home,FALSE,FALSE
2005,14,1,2005-12-11,Sun,13,Indianapolis Colts,Jacksonville Jaguars,26,18,away,home,FALSE,FALSE
2005,14,2,2005-12-11,Sun,13,New York Jets,Oakland Raiders,26,10,home,away,FALSE,FALSE
2005,14,3,2005-12-11,Sun,13,Pittsburgh Steelers,Chicago Bears,21,9,home,away,FALSE,FALSE
2005,14,4,2005-12-11,Sun,13,New England Patriots,Buffalo Bills,35,7,away,home,FALSE,FALSE
2005,14,5,2005-12-11,Sun,13,Tennessee Titans,Houston Texans,13,10,home,away,FALSE,FALSE
2005,14,6,2005-12-11,Sun,13,Cincinnati Bengals,Cleveland Browns,23,20,home,away,FALSE,FALSE
2005,14,7,2005-12-11,Sun,13,Tampa Bay Buccaneers,Carolina Panthers,20,10,away,home,FALSE,FALSE
2005,14,8,2005-12-11,Sun,13,Minnesota Vikings,St. Louis Rams,27,13,home,away,FALSE,FALSE
2005,14,9,2005-12-11,Sun,16,Washington Redskins,Arizona Cardinals,17,13,away,home,FALSE,FALSE
2005,14,10,2005-12-11,Sun,16,New York Giants,Philadelphia Eagles,26,23,away,home,FALSE,FALSE
2005,14,11,2005-12-11,Sun,16,Seattle Seahawks,San Francisco 49ers,41,3,home,away,FALSE,FALSE
2005,14,12,2005-12-11,Sun,16,Miami Dolphins,San Diego Chargers,23,21,away,home,FALSE,FALSE
2005,14,13,2005-12-11,Sun,16,Denver Broncos,Baltimore Ravens,12,10,home,away,FALSE,FALSE
2005,14,14,2005-12-11,Sun,16,Dallas Cowboys,Kansas City Chiefs,31,28,home,away,FALSE,FALSE
2005,14,15,2005-12-11,Sun,20,Green Bay Packers,Detroit Lions,16,13,home,away,FALSE,FALSE
2005,14,16,2005-12-12,Mon,21,Atlanta Falcons,New Orleans Saints,36,17,home,away,FALSE,FALSE
2005,15,1,2005-12-17,Sat,13,New England Patriots,Tampa Bay Buccaneers,28,0,home,away,FALSE,FALSE
2005,15,2,2005-12-17,Sat,17,New York Giants,Kansas City Chiefs,27,17,home,away,FALSE,FALSE
2005,15,3,2005-12-17,Sat,20,Denver Broncos,Buffalo Bills,28,17,away,home,FALSE,FALSE
2005,15,4,2005-12-18,Sun,13,San Diego Chargers,Indianapolis Colts,26,17,away,home,FALSE,FALSE
2005,15,5,2005-12-18,Sun,13,Houston Texans,Arizona Cardinals,30,19,home,away,FALSE,FALSE
2005,15,6,2005-12-18,Sun,13,Philadelphia Eagles,St. Louis Rams,17,16,away,home,FALSE,FALSE
2005,15,7,2005-12-18,Sun,13,Jacksonville Jaguars,San Francisco 49ers,10,9,home,away,FALSE,FALSE
2005,15,8,2005-12-18,Sun,13,Carolina Panthers,New Orleans Saints,27,10,away,home,FALSE,FALSE
2005,15,9,2005-12-18,Sun,13,Seattle Seahawks,Tennessee Titans,28,24,away,home,FALSE,FALSE
2005,15,10,2005-12-18,Sun,13,Miami Dolphins,New York Jets,24,20,home,away,FALSE,FALSE
2005,15,11,2005-12-18,Sun,13,Pittsburgh Steelers,Minnesota Vikings,18,3,away,home,FALSE,FALSE
2005,15,12,2005-12-18,Sun,16,Cleveland Browns,Oakland Raiders,9,7,away,home,FALSE,FALSE
2005,15,13,2005-12-18,Sun,16,Cincinnati Bengals,Detroit Lions,41,17,away,home,FALSE,FALSE
2005,15,14,2005-12-18,Sun,16,Washington Redskins,Dallas Cowboys,35,7,home,away,FALSE,FALSE
2005,15,15,2005-12-18,Sun,20,Chicago Bears,Atlanta Falcons,16,3,home,away,FALSE,FALSE
2005,15,16,2005-12-19,Mon,21,Baltimore Ravens,Green Bay Packers,48,3,home,away,FALSE,FALSE
2005,16,1,2005-12-24,Sat,13,Kansas City Chiefs,San Diego Chargers,20,7,home,away,FALSE,FALSE
2005,16,2,2005-12-24,Sat,13,Tampa Bay Buccaneers,Atlanta Falcons,27,24,home,away,FALSE,FALSE
2005,16,3,2005-12-24,Sat,13,San Francisco 49ers,St. Louis Rams,24,20,away,home,FALSE,FALSE
2005,16,4,2005-12-24,Sat,13,Washington Redskins,New York Giants,35,20,home,away,FALSE,FALSE
2005,16,5,2005-12-24,Sat,13,Dallas Cowboys,Carolina Panthers,24,20,away,home,FALSE,FALSE
2005,16,6,2005-12-24,Sat,13,Buffalo Bills,Cincinnati Bengals,37,27,away,home,FALSE,FALSE
2005,16,7,2005-12-24,Sat,13,Miami Dolphins,Tennessee Titans,24,10,home,away,FALSE,FALSE
2005,16,8,2005-12-24,Sat,13,Jacksonville Jaguars,Houston Texans,38,20,away,home,FALSE,FALSE
2005,16,9,2005-12-24,Sat,13,Pittsburgh Steelers,Cleveland Browns,41,0,away,home,FALSE,FALSE
2005,16,10,2005-12-24,Sat,13,Detroit Lions,New Orleans Saints,13,12,away,home,FALSE,FALSE
2005,16,11,2005-12-24,Sat,16,Arizona Cardinals,Philadelphia Eagles,27,21,home,away,FALSE,FALSE
2005,16,12,2005-12-24,Sat,16,Denver Broncos,Oakland Raiders,22,3,home,away,FALSE,FALSE
2005,16,13,2005-12-24,Sat,16,Seattle Seahawks,Indianapolis Colts,28,13,home,away,FALSE,FALSE
2005,16,14,2005-12-25,Sun,17,Chicago Bears,Green Bay Packers,24,17,away,home,FALSE,FALSE
2005,16,15,2005-12-25,Sun,20,Baltimore Ravens,Minnesota Vikings,30,23,home,away,FALSE,FALSE
2005,16,16,2005-12-26,Mon,21,New England Patriots,New York Jets,31,21,away,home,FALSE,FALSE
2005,17,1,2005-12-31,Sat,16,Denver Broncos,San Diego Chargers,23,7,away,home,FALSE,FALSE
